GRAND_ID: 7172
DAM_NAME: 109.962812
LONG: 109.962812
LAT: 27.134079
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.21
2.0;0.16;0.48
3.0;0.24;0.84
4.0;0.37;1.33
5.0;0.84;2.29
6.0;1.23;3.63
7.0;2.04;5.79
8.0;2.68;8.58
9.0;3.97;12.67
10.0;4.94;17.73
11.0;6.32;24.17
12.0;7.51;31.79
13.0;8.85;40.76
14.0;9.98;50.85
15.0;11.08;62.04
16.0;11.89;74.04
17.0;12.46;86.62
18.0;13.0;99.74
19.0;13.48;113.34
20.0;13.98;127.43
21.0;14.5;142.05
22.0;15.01;157.17
23.0;15.47;172.75
24.0;15.75;188.62
25.0;16.12;204.85
26.0;16.36;221.32
27.0;16.64;238.08
28.0;16.8;255.0
29.0;17.04;272.15
30.0;17.19;289.45
31.0;17.41;306.98
32.0;17.56;324.65
33.0;17.77;342.54
34.0;17.85;360.51
