GRAND_ID: 1383
DAM_NAME: -96.266114
LONG: -96.266114
LAT: 18.000207
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.63;0.8
2.0;1.1;2.09
3.0;1.89;4.15
4.0;2.45;6.78
5.0;3.25;10.21
6.0;3.85;14.23
7.0;4.87;19.28
8.0;5.67;25.13
9.0;5.67;30.98
10.0;7.42;38.58
11.0;8.73;47.5
12.0;9.69;57.37
13.0;11.6;69.15
14.0;13.33;82.66
15.0;17.63;100.47
16.0;20.09;120.74
17.0;23.72;144.64
18.0;25.54;170.35
19.0;28.51;199.04
20.0;30.75;229.98
21.0;33.6;263.76
22.0;35.37;299.3
23.0;38.4;337.88
24.0;40.58;378.64
25.0;43.81;422.63
26.0;45.41;468.22
27.0;48.46;516.86
28.0;49.86;566.9
29.0;53.44;620.52
30.0;55.34;676.04
31.0;58.31;734.53
32.0;60.76;795.47
33.0;63.96;859.62
34.0;67.1;926.9
35.0;71.38;998.46
36.0;74.3;1072.94
37.0;77.68;1150.8
38.0;80.8;1231.78
39.0;84.55;1316.5
40.0;87.45;1404.14
41.0;90.42;1494.74
42.0;93.23;1588.15
43.0;96.49;1684.81
44.0;99.02;1784.01
45.0;101.78;1885.97
46.0;104.3;1990.45
47.0;106.87;2097.5
48.0;108.5;2206.18
49.0;111.0;2317.35
50.0;112.66;2430.19
51.0;115.2;2545.57
52.0;116.76;2662.51
53.0;119.51;2782.19
54.0;121.42;2903.8
55.0;124.2;3028.17
56.0;125.92;3154.27
57.0;128.63;3283.09
58.0;130.38;3413.64
59.0;132.99;3546.81
60.0;134.69;3681.68
61.0;137.95;3819.81
62.0;139.78;3959.78
63.0;142.57;4102.53
64.0;144.19;4246.89
65.0;146.82;4393.89
66.0;148.98;4543.05
67.0;151.19;4694.42
68.0;153.33;4847.92
69.0;155.89;5003.99
70.0;158.3;5162.47
71.0;160.71;5323.36
72.0;163.09;5486.62
73.0;165.91;5652.71
74.0;168.25;5821.14
75.0;170.68;5992.0
76.0;172.77;6164.95
77.0;175.24;6340.37
78.0;177.04;6517.59
79.0;179.17;6696.95
80.0;180.79;6877.91
81.0;182.59;7060.68
82.0;183.97;7244.84
83.0;185.37;7430.38
84.0;186.54;7617.1
85.0;187.94;7805.22
86.0;188.89;7994.29
87.0;189.97;8184.44
88.0;190.64;8375.26
89.0;191.47;8566.91
90.0;192.2;8759.3
91.0;192.96;8952.44
92.0;193.51;9146.13
93.0;194.18;9340.48
94.0;194.7;9535.36
95.0;195.27;9730.81
96.0;195.74;9926.73
97.0;196.19;10123.1
