GRAND_ID: 2438
DAM_NAME: -52.085417
LONG: -52.085417
LAT: -25.75626
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.04;0.29
3.0;0.06;0.46
4.0;0.07;0.63
5.0;0.09;0.83
6.0;0.1;1.04
7.0;0.11;1.26
8.0;0.12;1.48
9.0;0.13;1.73
10.0;0.15;1.98
11.0;0.17;2.26
12.0;0.18;2.55
13.0;0.21;2.88
14.0;0.23;3.21
15.0;0.27;3.59
16.0;0.28;3.98
17.0;0.32;4.41
18.0;0.33;4.85
19.0;0.37;5.33
20.0;0.39;5.82
21.0;0.43;6.36
22.0;0.45;6.92
23.0;0.52;7.55
24.0;0.56;8.22
25.0;0.63;8.96
26.0;0.67;9.74
27.0;0.75;10.59
28.0;0.79;11.49
29.0;0.88;12.48
30.0;0.93;13.51
31.0;1.03;14.66
32.0;1.1;15.86
33.0;1.2;17.17
34.0;1.29;18.57
35.0;1.43;20.11
36.0;1.52;21.74
37.0;1.72;23.56
38.0;1.81;25.48
39.0;2.1;27.69
40.0;2.2;30.0
41.0;2.42;32.52
42.0;2.48;35.1
43.0;2.69;37.9
44.0;2.77;40.78
45.0;2.94;43.83
46.0;3.03;46.97
47.0;3.17;50.25
48.0;3.24;53.59
49.0;3.35;57.05
50.0;3.4;60.56
51.0;3.5;64.17
52.0;3.55;67.82
53.0;3.61;71.54
54.0;3.63;75.28
55.0;3.67;79.06
56.0;3.69;82.85
57.0;3.72;86.68
58.0;3.73;90.52
59.0;3.76;94.39
60.0;3.77;98.27
61.0;3.79;102.17
62.0;3.8;106.08
63.0;3.82;110.0
64.0;3.82;113.93
