GRAND_ID: 3392
DAM_NAME: 6.645545
LONG: 6.645545
LAT: 45.762936
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.25
3.0;0.03;0.39
4.0;0.04;0.54
5.0;0.04;0.69
6.0;0.05;0.85
7.0;0.06;1.02
8.0;0.06;1.19
9.0;0.07;1.37
10.0;0.08;1.56
11.0;0.08;1.75
12.0;0.09;1.95
13.0;0.1;2.15
14.0;0.11;2.37
15.0;0.13;2.61
16.0;0.15;2.87
17.0;0.16;3.14
18.0;0.17;3.41
19.0;0.17;3.69
20.0;0.18;3.98
21.0;0.18;4.27
22.0;0.19;4.57
23.0;0.2;4.88
24.0;0.21;5.2
25.0;0.21;5.52
26.0;0.22;5.85
27.0;0.23;6.19
28.0;0.23;6.53
29.0;0.24;6.88
30.0;0.25;7.24
31.0;0.25;7.6
32.0;0.26;7.96
33.0;0.27;8.34
34.0;0.27;8.72
35.0;0.28;9.11
36.0;0.29;9.5
37.0;0.29;9.9
38.0;0.3;10.31
39.0;0.3;10.72
40.0;0.31;11.14
41.0;0.32;11.57
42.0;0.32;12.0
43.0;0.33;12.44
44.0;0.34;12.89
45.0;0.34;13.34
46.0;0.35;13.8
47.0;0.35;14.26
48.0;0.36;14.73
49.0;0.37;15.21
50.0;0.37;15.69
51.0;0.38;16.18
52.0;0.39;16.68
53.0;0.39;17.19
54.0;0.4;17.7
55.0;0.4;18.21
56.0;0.41;18.73
57.0;0.42;19.27
58.0;0.43;19.8
59.0;0.43;20.35
60.0;0.44;20.89
61.0;0.44;21.45
62.0;0.45;22.0
63.0;0.45;22.56
64.0;0.46;23.13
65.0;0.46;23.7
66.0;0.47;24.28
67.0;0.47;24.86
68.0;0.48;25.44
69.0;0.48;26.03
70.0;0.48;26.63
71.0;0.49;27.22
72.0;0.49;27.82
73.0;0.49;28.42
74.0;0.49;29.02
75.0;0.5;29.63
76.0;0.5;30.24
77.0;0.51;30.86
78.0;0.51;31.48
79.0;0.52;32.11
80.0;0.52;32.73
81.0;0.52;33.36
82.0;0.52;33.99
83.0;0.52;34.62
84.0;0.52;35.26
85.0;0.53;35.89
86.0;0.53;36.53
87.0;0.53;37.17
88.0;0.53;37.81
89.0;0.53;38.45
90.0;0.53;39.09
