GRAND_ID: 5220
DAM_NAME: 114.214499
LONG: 114.214499
LAT: 37.626753
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.17
2.0;0.08;0.39
3.0;0.11;0.63
4.0;0.18;0.95
5.0;0.22;1.31
6.0;0.32;1.77
7.0;0.39;2.29
8.0;0.52;2.95
9.0;0.6;3.69
10.0;0.74;4.57
11.0;0.81;5.52
12.0;1.02;6.68
13.0;1.11;7.93
14.0;1.24;9.3
15.0;1.29;10.73
16.0;1.36;12.23
17.0;1.4;13.77
18.0;1.47;15.37
19.0;1.5;17.01
20.0;1.53;18.68
21.0;1.54;20.37
22.0;1.56;22.06
23.0;1.56;23.76
24.0;1.57;25.48
25.0;1.58;27.2
