GRAND_ID: 6685
DAM_NAME: 145.64643
LONG: 145.64643
LAT: -41.782383
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.04;0.29
3.0;0.07;0.47
4.0;0.08;0.67
5.0;0.11;0.88
6.0;0.14;1.13
7.0;0.17;1.41
8.0;0.18;1.7
9.0;0.22;2.04
10.0;0.24;2.39
11.0;0.27;2.78
12.0;0.3;3.18
13.0;0.33;3.63
14.0;0.36;4.09
15.0;0.41;4.62
16.0;0.48;5.21
17.0;0.63;5.95
18.0;0.73;6.79
19.0;0.9;7.8
20.0;1.12;9.04
21.0;1.36;10.51
22.0;1.54;12.16
23.0;1.8;14.06
24.0;1.97;16.14
25.0;2.21;18.46
26.0;2.41;20.99
27.0;2.63;23.73
28.0;2.69;26.53
29.0;2.9;29.54
30.0;3.02;32.67
31.0;3.25;36.04
32.0;3.42;39.57
33.0;3.63;43.31
34.0;3.76;47.18
