GRAND_ID: 2937
DAM_NAME: -3.805208
LONG: -3.805208
LAT: 35.096832
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.16
2.0;0.09;0.37
3.0;0.14;0.63
4.0;0.21;0.96
5.0;0.35;1.43
6.0;0.52;2.07
7.0;0.74;2.93
8.0;0.91;3.95
9.0;1.08;5.15
10.0;1.2;6.47
11.0;1.36;7.95
12.0;1.48;9.55
13.0;1.63;11.3
14.0;1.73;13.15
15.0;1.85;15.12
16.0;1.93;17.17
17.0;2.02;19.31
18.0;2.09;21.52
19.0;2.16;23.8
20.0;2.22;26.15
21.0;2.31;28.57
22.0;2.34;31.03
23.0;2.38;33.53
24.0;2.42;36.06
25.0;2.45;38.63
26.0;2.46;41.2
27.0;2.48;43.8
28.0;2.5;46.42
29.0;2.51;49.06
30.0;2.53;51.7
31.0;2.54;54.36
32.0;2.55;57.03
