GRAND_ID: 3961
DAM_NAME: 27.591848
LONG: 27.591848
LAT: 42.254306
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.18
2.0;0.07;0.38
3.0;0.12;0.64
4.0;0.16;0.94
5.0;0.2;1.28
6.0;0.24;1.66
7.0;0.28;2.07
8.0;0.34;2.55
9.0;0.43;3.11
10.0;0.56;3.81
11.0;0.66;4.61
12.0;0.73;5.47
13.0;0.83;6.44
14.0;0.91;7.49
15.0;1.0;8.62
16.0;1.09;9.84
17.0;1.19;11.16
18.0;1.27;12.57
19.0;1.36;14.06
20.0;1.44;15.63
21.0;1.51;17.28
22.0;1.56;18.97
23.0;1.62;20.73
24.0;1.67;22.54
25.0;1.71;24.39
26.0;1.74;26.27
