GRAND_ID: 4625
DAM_NAME: 47.463401
LONG: 47.463401
LAT: 56.139583
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.43;1.27
2.0;1.7;3.81
3.0;2.96;7.62
4.0;4.23;12.7
5.0;7.18;20.73
6.0;34.25;55.83
7.0;155.16;211.84
8.0;317.29;529.97
9.0;659.16;1189.99
10.0;952.93;2143.76
11.0;1210.45;3355.06
12.0;1464.08;4819.99
13.0;1607.47;6428.3
14.0;1767.24;8196.39
15.0;1880.47;10077.7
16.0;1987.78;12066.34
17.0;2062.53;14129.71
18.0;2127.22;16257.77
19.0;2174.86;18433.48
20.0;2217.96;20652.28
21.0;2250.95;22904.08
22.0;2290.25;25195.18
23.0;2312.24;27508.27
24.0;2333.77;29842.88
25.0;2353.18;32196.91
26.0;2370.52;34568.28
27.0;2389.52;36958.65
28.0;2411.88;39371.38
29.0;2421.17;41793.39
30.0;2434.23;44228.47
31.0;2444.38;46673.7
32.0;2453.26;49127.8
