GRAND_ID: 3951
DAM_NAME: 25.318647
LONG: 25.318647
LAT: 42.614746
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.14;0.38
2.0;0.32;0.94
3.0;0.39;1.57
4.0;0.61;2.42
5.0;0.7;3.36
6.0;0.84;4.44
7.0;0.91;5.6
8.0;1.1;6.94
9.0;1.22;8.4
10.0;1.77;10.41
11.0;2.09;12.74
12.0;2.62;15.61
13.0;2.9;18.75
14.0;3.38;22.38
15.0;3.75;26.37
16.0;4.59;31.2
17.0;5.11;36.55
18.0;6.1;42.89
19.0;6.85;49.99
20.0;8.18;58.41
21.0;8.81;67.47
22.0;9.59;77.3
23.0;9.82;87.36
24.0;10.14;97.74
25.0;10.25;108.23
