GRAND_ID: 1620
DAM_NAME: -81.218352
LONG: -81.218352
LAT: 40.191827
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.31
2.0;0.44;0.94
3.0;0.7;1.83
4.0;1.32;3.34
5.0;1.96;5.48
6.0;2.82;8.49
7.0;3.38;12.06
8.0;4.43;16.68
9.0;4.88;21.74
10.0;5.94;27.86
11.0;6.56;34.61
12.0;7.36;42.16
13.0;7.71;50.06
14.0;8.3;58.55
15.0;8.57;67.31
16.0;9.03;76.53
17.0;9.27;85.99
18.0;9.64;95.81
19.0;9.83;105.82
20.0;10.15;116.15
21.0;10.31;126.65
22.0;10.54;137.38
23.0;10.67;148.23
