GRAND_ID: 2960
DAM_NAME: -7.260727
LONG: -7.260727
LAT: 31.643115
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.16
2.0;0.18;0.46
3.0;0.23;0.8
4.0;0.33;1.25
5.0;0.37;1.73
6.0;0.44;2.29
7.0;0.46;2.86
8.0;0.52;3.5
9.0;0.58;4.19
10.0;0.67;4.97
11.0;0.7;5.79
12.0;0.83;6.73
13.0;0.88;7.72
14.0;0.97;8.81
15.0;1.02;9.94
16.0;1.12;11.17
17.0;1.18;12.46
18.0;1.32;13.9
19.0;1.4;15.42
20.0;1.54;17.06
21.0;1.6;18.78
22.0;1.73;20.62
23.0;1.79;22.53
24.0;2.03;24.67
25.0;2.1;26.89
26.0;2.38;29.38
27.0;2.48;31.97
28.0;2.76;34.85
29.0;2.85;37.82
30.0;3.07;41.0
31.0;3.15;44.26
32.0;3.34;47.71
33.0;3.42;51.24
34.0;3.6;54.95
35.0;3.69;58.76
36.0;3.91;62.78
37.0;3.98;66.87
38.0;4.13;71.11
39.0;4.17;75.4
40.0;4.28;79.8
41.0;4.32;84.23
42.0;4.39;88.73
43.0;4.41;93.26
44.0;4.48;97.85
45.0;4.5;102.47
46.0;4.55;107.13
47.0;4.56;111.81
48.0;4.61;116.53
49.0;4.63;121.27
