GRAND_ID: 7013
DAM_NAME: -104.105097
LONG: -104.105097
LAT: 21.198446
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.13
2.0;0.05;0.3
3.0;0.05;0.46
4.0;0.08;0.67
5.0;0.08;0.87
6.0;0.1;1.09
7.0;0.12;1.34
8.0;0.14;1.6
9.0;0.14;1.86
10.0;0.19;2.17
11.0;0.19;2.48
12.0;0.24;2.85
13.0;0.26;3.23
14.0;0.28;3.63
15.0;0.32;4.07
16.0;0.37;4.56
17.0;0.37;5.05
18.0;0.46;5.64
19.0;0.49;6.24
20.0;0.56;6.93
21.0;0.56;7.61
22.0;0.65;8.38
23.0;0.65;9.15
24.0;0.8;10.08
25.0;0.83;11.02
26.0;0.99;12.14
27.0;0.99;13.25
28.0;1.1;14.47
29.0;1.12;15.72
30.0;1.21;17.05
31.0;1.21;18.38
32.0;1.34;19.84
33.0;1.34;21.3
34.0;1.48;22.91
35.0;1.52;24.55
36.0;1.75;26.43
37.0;1.75;28.3
38.0;2.23;30.66
39.0;2.23;33.01
40.0;2.57;35.7
41.0;2.72;38.54
42.0;3.14;41.8
43.0;3.14;45.06
44.0;3.47;48.66
45.0;3.52;52.3
46.0;3.8;56.22
47.0;3.8;60.14
48.0;4.1;64.36
49.0;4.1;68.58
50.0;4.32;73.02
51.0;4.41;77.55
52.0;4.59;82.26
53.0;4.59;86.97
54.0;4.9;91.98
55.0;4.9;97.0
56.0;5.07;102.2
57.0;5.12;107.44
58.0;5.36;112.93
59.0;5.36;118.41
60.0;5.62;124.16
61.0;5.62;129.91
62.0;5.76;135.79
63.0;5.76;141.67
64.0;6.06;147.85
65.0;6.06;154.04
66.0;6.52;160.69
67.0;6.52;167.34
68.0;6.97;174.43
69.0;6.97;181.53
70.0;7.37;189.03
71.0;7.37;196.52
72.0;7.63;204.28
73.0;7.78;212.18
74.0;8.01;220.31
75.0;8.01;228.44
76.0;8.41;236.98
77.0;8.41;245.51
78.0;8.76;254.4
79.0;8.76;263.28
80.0;9.23;272.64
81.0;9.23;281.99
82.0;9.76;291.87
83.0;9.76;301.76
84.0;10.18;312.06
85.0;10.18;322.36
86.0;10.92;333.4
87.0;10.92;344.43
88.0;11.67;356.22
89.0;11.82;368.16
90.0;12.59;380.88
91.0;12.59;393.59
92.0;13.49;407.2
93.0;13.49;420.82
94.0;14.01;434.95
95.0;14.44;449.51
96.0;14.99;464.63
97.0;14.99;479.74
98.0;16.05;495.91
99.0;16.05;512.08
100.0;16.85;529.06
101.0;16.97;546.15
102.0;17.69;563.96
103.0;17.69;581.78
104.0;18.29;600.19
105.0;18.6;618.91
106.0;19.22;638.25
107.0;19.22;657.59
108.0;19.99;677.7
109.0;19.99;697.82
110.0;20.77;718.71
111.0;20.9;739.73
112.0;21.54;761.4
113.0;21.54;783.06
114.0;22.45;805.63
115.0;22.45;828.2
116.0;23.02;851.34
117.0;23.34;874.79
118.0;23.91;898.83
119.0;23.95;922.9
120.0;24.66;947.69
121.0;24.97;972.77
122.0;25.63;998.53
123.0;25.88;1024.54
124.0;26.55;1051.21
125.0;26.58;1077.91
126.0;27.23;1105.26
127.0;27.41;1132.79
128.0;28.06;1160.97
129.0;28.3;1189.4
130.0;28.99;1218.51
131.0;29.05;1247.69
132.0;29.66;1277.47
133.0;29.88;1307.47
134.0;30.55;1338.14
135.0;30.63;1368.88
136.0;31.25;1400.25
137.0;31.55;1431.92
138.0;32.1;1464.14
139.0;32.29;1496.56
140.0;32.93;1529.6
141.0;32.97;1562.7
142.0;33.63;1596.46
143.0;33.81;1630.39
144.0;34.42;1664.94
145.0;34.67;1699.73
146.0;35.32;1735.17
147.0;35.37;1770.67
148.0;35.93;1806.73
149.0;36.15;1843.0
150.0;36.76;1879.88
151.0;37.0;1917.0
152.0;37.46;1954.59
153.0;37.71;1992.42
154.0;38.27;2030.82
155.0;38.5;2069.44
156.0;39.01;2108.57
157.0;39.12;2147.81
158.0;39.56;2187.49
159.0;39.75;2227.36
160.0;40.25;2267.74
161.0;40.41;2308.28
162.0;40.91;2349.31
163.0;40.95;2390.38
164.0;41.48;2431.98
165.0;41.63;2473.73
166.0;42.22;2516.08
167.0;42.45;2558.64
168.0;42.82;2601.58
169.0;42.99;2644.7
170.0;43.48;2688.3
171.0;43.6;2732.02
172.0;44.06;2776.21
173.0;44.23;2820.56
174.0;44.52;2865.2
175.0;44.73;2910.05
176.0;45.18;2955.36
177.0;45.31;3000.79
178.0;45.76;3046.68
179.0;45.91;3092.71
180.0;46.15;3138.98
181.0;46.31;3185.41
182.0;46.64;3232.17
183.0;46.72;3279.02
184.0;47.0;3326.14
185.0;47.23;3373.49
186.0;47.45;3421.06
187.0;47.51;3468.69
188.0;47.84;3516.65
189.0;47.91;3564.68
190.0;48.15;3612.96
191.0;48.28;3661.36
192.0;48.49;3709.98
193.0;48.58;3758.68
194.0;48.81;3807.62
195.0;48.9;3856.64
196.0;49.0;3905.77
197.0;49.1;3954.99
198.0;49.32;4004.43
199.0;49.37;4053.92
200.0;49.48;4103.52
201.0;49.61;4153.26
202.0;49.73;4203.11
203.0;49.79;4253.02
204.0;49.95;4303.1
205.0;50.0;4353.21
206.0;50.15;4403.48
207.0;50.2;4453.8
