GRAND_ID: 647
DAM_NAME: -111.156236
LONG: -111.156236
LAT: 33.677097
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.24
2.0;0.36;0.76
3.0;0.56;1.48
4.0;1.27;2.92
5.0;1.7;4.77
6.0;3.26;8.19
7.0;4.12;12.46
8.0;5.01;17.63
9.0;5.39;23.18
10.0;6.49;29.83
11.0;8.67;38.65
12.0;10.7;49.51
13.0;11.81;61.47
14.0;13.59;75.22
15.0;14.46;89.84
16.0;16.21;106.21
17.0;17.55;123.92
18.0;18.97;143.05
19.0;19.86;163.07
20.0;21.51;184.73
21.0;22.37;207.25
22.0;23.89;231.3
23.0;24.99;256.44
24.0;27.43;284.03
25.0;29.14;313.33
26.0;33.15;346.63
27.0;34.42;381.21
28.0;37.13;418.5
29.0;39.66;458.32
30.0;42.04;500.52
31.0;43.15;543.83
32.0;45.83;589.82
33.0;46.88;636.86
34.0;48.9;685.91
35.0;50.25;736.32
36.0;51.89;788.36
37.0;52.54;841.07
38.0;53.78;895.0
39.0;54.47;949.62
40.0;55.64;1005.42
41.0;56.68;1062.26
42.0;57.62;1120.04
43.0;58.11;1178.3
44.0;58.86;1237.32
45.0;59.31;1296.78
46.0;60.06;1357.0
47.0;60.52;1417.67
48.0;60.93;1478.76
49.0;61.1;1540.01
50.0;61.47;1601.64
51.0;61.7;1663.5
52.0;62.0;1725.66
53.0;62.12;1787.94
54.0;62.43;1850.53
55.0;62.53;1913.22
56.0;62.7;1976.08
57.0;62.78;2039.01
58.0;62.9;2102.07
59.0;62.95;2165.17
