GRAND_ID: 6910
DAM_NAME: -44.777341
LONG: -44.777341
LAT: -18.881145
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.19
2.0;0.15;0.45
3.0;0.35;0.92
4.0;0.41;1.44
5.0;0.56;2.12
6.0;0.62;2.85
7.0;0.76;3.73
8.0;0.82;4.67
9.0;0.95;5.74
10.0;1.16;7.02
11.0;1.7;8.83
12.0;1.88;10.83
13.0;2.36;13.3
14.0;2.6;16.02
15.0;3.09;19.22
16.0;3.29;22.63
17.0;3.72;26.46
18.0;3.89;30.47
19.0;4.67;35.25
20.0;5.07;40.44
21.0;6.91;47.47
22.0;7.7;55.29
23.0;9.33;64.73
24.0;9.85;74.7
25.0;11.4;86.21
26.0;12.34;98.67
27.0;15.12;113.91
28.0;15.93;129.95
29.0;18.4;148.47
30.0;19.64;168.23
31.0;22.47;190.82
32.0;23.34;214.27
33.0;25.4;239.78
34.0;26.11;266.01
35.0;27.73;293.85
36.0;28.16;322.14
