GRAND_ID: 6969
DAM_NAME: 51.086016
LONG: 51.086016
LAT: 29.624263
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.15;0.28
2.0;0.34;0.75
3.0;0.66;1.53
4.0;0.91;2.56
5.0;1.28;3.97
6.0;1.56;5.65
7.0;2.0;7.77
8.0;2.3;10.2
9.0;2.79;13.12
10.0;3.18;16.43
11.0;3.8;20.35
12.0;4.21;24.69
13.0;4.77;29.59
14.0;5.16;34.87
15.0;5.76;40.76
16.0;6.2;47.08
17.0;6.86;54.06
18.0;7.3;61.49
19.0;7.98;69.6
20.0;8.44;78.16
21.0;9.16;87.45
22.0;9.65;97.22
23.0;10.29;107.64
24.0;10.77;118.54
25.0;11.43;130.1
26.0;11.88;142.11
27.0;12.54;154.77
28.0;12.98;167.88
29.0;13.54;181.54
30.0;13.86;195.53
31.0;14.18;209.83
32.0;14.41;224.36
33.0;14.7;239.18
34.0;14.84;254.15
35.0;15.07;269.35
36.0;15.24;284.71
37.0;15.46;300.3
38.0;15.6;316.03
39.0;15.81;331.96
