GRAND_ID: 4186
DAM_NAME: 17.94009
LONG: 17.94009
LAT: -26.931431
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.21
2.0;0.11;0.5
3.0;0.15;0.82
4.0;0.23;1.23
5.0;0.27;1.67
6.0;0.43;2.28
7.0;0.79;3.24
8.0;2.1;5.52
9.0;2.51;8.2
10.0;3.69;12.07
11.0;4.22;16.46
12.0;5.27;21.91
13.0;5.58;27.67
14.0;6.4;34.25
15.0;6.69;41.11
16.0;7.48;48.76
17.0;7.74;56.68
18.0;8.48;65.33
19.0;8.74;74.25
20.0;9.45;83.87
21.0;9.67;93.72
22.0;10.23;104.12
23.0;10.37;114.66
24.0;10.73;125.57
25.0;10.82;136.56
26.0;11.0;147.73
