GRAND_ID: 3416
DAM_NAME: 6.043875
LONG: 6.043875
LAT: 45.130974
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.03;0.24
3.0;0.03;0.38
4.0;0.05;0.53
5.0;0.06;0.69
6.0;0.07;0.87
7.0;0.08;1.05
8.0;0.09;1.25
9.0;0.1;1.45
10.0;0.11;1.66
11.0;0.12;1.88
12.0;0.13;2.11
13.0;0.14;2.35
14.0;0.15;2.61
15.0;0.16;2.87
16.0;0.18;3.15
17.0;0.18;3.43
18.0;0.21;3.75
19.0;0.21;4.06
20.0;0.23;4.4
21.0;0.25;4.75
22.0;0.28;5.14
23.0;0.28;5.52
24.0;0.31;5.94
25.0;0.32;6.36
26.0;0.34;6.8
27.0;0.35;7.25
28.0;0.4;7.76
29.0;0.43;8.29
30.0;0.46;8.85
31.0;0.47;9.43
32.0;0.5;10.03
33.0;0.5;10.63
34.0;0.52;11.26
35.0;0.53;11.89
36.0;0.54;12.53
37.0;0.54;13.17
38.0;0.55;13.83
39.0;0.56;14.49
40.0;0.57;15.17
41.0;0.58;15.85
