GRAND_ID: 6429
DAM_NAME: 136.896396
LONG: 136.896396
LAT: 36.312656
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.03;0.25
3.0;0.03;0.4
4.0;0.05;0.56
5.0;0.06;0.73
6.0;0.09;0.93
7.0;0.1;1.14
8.0;0.12;1.37
9.0;0.13;1.62
10.0;0.16;1.88
11.0;0.17;2.16
12.0;0.21;2.47
13.0;0.23;2.82
14.0;0.31;3.23
15.0;0.34;3.68
16.0;0.39;4.18
17.0;0.42;4.71
18.0;0.46;5.28
19.0;0.47;5.86
20.0;0.52;6.48
21.0;0.54;7.13
22.0;0.58;7.82
23.0;0.6;8.53
24.0;0.63;9.28
25.0;0.66;10.05
26.0;0.7;10.86
27.0;0.73;11.7
28.0;0.77;12.58
29.0;0.79;13.48
30.0;0.82;14.41
31.0;0.85;15.37
32.0;0.9;16.38
33.0;0.92;17.41
34.0;0.96;18.48
35.0;0.97;19.56
36.0;0.99;20.66
37.0;1.0;21.76
