GRAND_ID: 5016
DAM_NAME: 76.603375
LONG: 76.603375
LAT: 11.459148
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.14
2.0;0.11;0.39
3.0;0.11;0.63
4.0;0.27;1.04
5.0;0.27;1.44
6.0;0.54;2.12
7.0;0.54;2.8
8.0;0.89;3.83
9.0;0.89;4.85
10.0;1.27;6.26
11.0;1.27;7.66
12.0;1.61;9.41
13.0;1.61;11.15
14.0;1.96;13.25
15.0;1.96;15.35
16.0;2.33;17.82
17.0;2.33;20.29
18.0;2.73;23.15
19.0;2.73;26.02
20.0;3.12;29.28
21.0;3.12;32.53
22.0;3.55;36.22
23.0;3.55;39.91
