GRAND_ID: 6671
DAM_NAME: 146.226117
LONG: 146.226117
LAT: -38.077054
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.17
2.0;0.12;0.4
3.0;0.21;0.72
4.0;0.31;1.14
5.0;0.4;1.65
6.0;0.49;2.25
7.0;0.57;2.94
8.0;0.66;3.71
9.0;0.76;4.58
10.0;0.85;5.55
11.0;0.94;6.61
12.0;1.1;7.82
13.0;1.32;9.25
14.0;1.53;10.89
15.0;1.74;12.75
16.0;1.91;14.77
17.0;2.15;17.04
18.0;2.39;19.54
19.0;2.78;22.43
20.0;3.2;25.74
21.0;3.55;29.41
22.0;3.82;33.35
23.0;4.16;37.62
24.0;4.41;42.14
25.0;4.73;46.99
26.0;5.03;52.13
27.0;5.39;57.63
28.0;5.59;63.34
29.0;5.86;69.31
30.0;6.04;75.47
31.0;6.29;81.87
32.0;6.49;88.47
33.0;6.75;95.33
34.0;6.95;102.39
35.0;7.24;109.75
36.0;7.45;117.3
37.0;7.69;125.11
38.0;7.87;133.09
39.0;8.06;141.26
40.0;8.17;149.54
41.0;8.33;157.99
42.0;8.43;166.53
43.0;8.52;175.17
44.0;8.58;183.87
