GRAND_ID: 97
DAM_NAME: -122.954278
LONG: -122.954278
LAT: 43.78714
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.16;0.28
2.0;0.38;0.77
3.0;0.67;1.56
4.0;0.89;2.56
5.0;1.17;3.84
6.0;1.46;5.41
7.0;1.75;7.28
8.0;2.04;9.44
9.0;2.46;12.01
10.0;2.9;15.02
11.0;3.32;18.46
12.0;3.49;22.06
13.0;3.67;25.84
14.0;3.77;29.73
15.0;3.88;33.72
16.0;3.97;37.8
17.0;4.09;42.0
18.0;4.17;46.28
19.0;4.27;50.66
20.0;4.3;55.07
21.0;4.37;59.56
22.0;4.4;64.07
23.0;4.45;68.63
24.0;4.46;73.21
25.0;4.51;77.83
26.0;4.54;82.48
27.0;4.58;87.18
28.0;4.6;91.89
29.0;4.64;96.64
30.0;4.66;101.42
31.0;4.7;106.24
32.0;4.72;111.07
33.0;4.76;115.95
34.0;4.78;120.84
35.0;4.8;125.75
36.0;4.82;130.68
37.0;4.83;135.63
38.0;4.84;140.59
