GRAND_ID: 139
DAM_NAME: -121.144792
LONG: -121.144792
LAT: 40.115902
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.07;0.35
3.0;0.11;0.58
4.0;0.23;0.93
5.0;0.33;1.39
6.0;0.48;1.99
7.0;0.63;2.74
8.0;0.83;3.69
9.0;0.98;4.79
10.0;1.19;6.1
11.0;1.31;7.53
12.0;1.52;9.18
13.0;1.69;10.99
14.0;1.91;13.02
15.0;2.11;15.25
16.0;2.29;17.66
17.0;2.43;20.21
18.0;2.65;22.98
19.0;2.75;25.86
20.0;2.9;28.88
21.0;3.04;32.04
22.0;3.2;35.36
23.0;3.35;38.83
24.0;3.5;42.45
25.0;3.63;46.2
26.0;3.87;50.2
27.0;4.14;54.46
28.0;4.56;59.14
29.0;4.92;64.18
30.0;5.22;69.52
31.0;5.41;75.06
32.0;5.62;80.8
33.0;5.74;86.66
34.0;5.89;92.67
35.0;5.98;98.77
36.0;6.08;104.98
37.0;6.15;111.25
38.0;6.2;117.58
