GRAND_ID: 2490
DAM_NAME: -43.568828
LONG: -43.568828
LAT: -6.752165
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.46;0.72
2.0;1.71;2.68
3.0;3.16;6.1
4.0;4.4;10.77
5.0;5.3;16.33
6.0;7.81;24.4
7.0;15.01;39.67
8.0;20.49;60.42
9.0;28.83;89.5
10.0;37.43;127.2
11.0;53.29;180.75
12.0;66.8;247.81
13.0;85.16;333.23
14.0;99.97;433.46
15.0;118.53;552.24
16.0;133.5;686.0
17.0;152.3;838.56
18.0;165.58;1004.41
19.0;188.31;1192.98
20.0;202.72;1395.96
21.0;223.99;1620.21
22.0;240.22;1860.7
23.0;264.53;2125.48
24.0;277.64;2403.38
25.0;300.15;2703.8
26.0;315.9;3019.96
27.0;339.26;3359.48
28.0;353.71;3713.45
29.0;381.41;4095.11
30.0;398.95;4494.33
31.0;424.22;4918.81
32.0;440.85;5359.92
33.0;464.23;5824.41
34.0;479.24;6303.91
35.0;501.86;6806.03
36.0;516.43;7322.72
37.0;532.67;7855.65
38.0;546.62;8402.53
39.0;559.61;8962.4
40.0;569.97;9532.63
41.0;583.03;10115.92
42.0;590.71;10706.89
