GRAND_ID: 4667
DAM_NAME: 47.845646
LONG: 47.845646
LAT: -19.258194
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.33;0.65
2.0;1.01;1.97
3.0;1.68;3.97
4.0;2.53;6.82
5.0;3.5;10.63
6.0;4.31;15.26
7.0;5.06;20.63
8.0;5.81;26.76
9.0;6.6;33.67
10.0;7.45;41.44
11.0;8.17;49.92
12.0;9.16;59.39
13.0;9.97;69.67
14.0;11.03;81.02
15.0;11.99;93.33
16.0;13.14;106.78
17.0;14.26;121.35
18.0;15.52;137.19
19.0;16.58;154.08
20.0;17.6;171.99
21.0;18.53;190.84
22.0;19.44;210.6
23.0;20.3;231.21
24.0;21.2;252.73
25.0;22.08;275.12
26.0;22.98;298.42
27.0;23.71;322.44
28.0;24.47;347.23
29.0;25.17;372.71
30.0;25.95;398.97
31.0;26.66;425.95
32.0;27.43;453.69
33.0;28.06;482.07
34.0;28.72;511.1
35.0;29.31;540.73
36.0;29.93;570.97
37.0;30.47;601.75
38.0;30.96;633.02
39.0;31.44;664.77
40.0;31.88;696.97
41.0;32.34;729.63
42.0;32.79;762.73
43.0;33.17;796.22
44.0;33.56;830.09
45.0;33.9;864.3
46.0;34.22;898.84
47.0;34.52;933.67
48.0;34.81;968.8
49.0;35.07;1004.19
50.0;35.36;1039.87
51.0;35.61;1075.79
52.0;35.86;1111.96
53.0;36.08;1148.35
54.0;36.3;1184.97
55.0;36.52;1221.8
56.0;36.71;1258.83
57.0;36.87;1296.02
58.0;37.05;1333.38
59.0;37.19;1370.89
60.0;37.33;1408.54
61.0;37.48;1446.33
62.0;37.61;1484.26
63.0;37.73;1522.31
64.0;37.84;1560.47
65.0;37.95;1598.74
66.0;38.06;1637.11
67.0;38.18;1675.6
68.0;38.28;1714.2
69.0;38.37;1752.88
70.0;38.44;1791.64
