GRAND_ID: 6623
DAM_NAME: 148.302079
LONG: 148.302079
LAT: -35.627088
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.02;0.25
3.0;0.03;0.4
4.0;0.04;0.55
5.0;0.04;0.71
6.0;0.09;0.92
7.0;0.09;1.13
8.0;0.19;1.43
9.0;0.22;1.76
10.0;0.33;2.21
11.0;0.36;2.69
12.0;0.52;3.33
13.0;0.58;4.02
14.0;0.72;4.86
15.0;0.85;5.82
16.0;1.01;6.95
17.0;1.18;8.24
18.0;1.44;9.8
19.0;1.59;11.5
20.0;1.75;13.37
21.0;1.91;15.39
22.0;1.99;17.49
23.0;2.14;19.75
24.0;2.34;22.21
25.0;2.41;24.73
26.0;2.72;27.56
27.0;2.75;30.42
28.0;3.05;33.59
29.0;3.05;36.75
30.0;3.37;40.23
31.0;3.42;43.77
32.0;3.64;47.52
33.0;3.68;51.32
34.0;3.92;55.35
35.0;3.96;59.43
36.0;4.17;63.71
37.0;4.21;68.03
38.0;4.41;72.56
39.0;4.51;77.18
40.0;4.62;81.92
41.0;4.75;86.78
42.0;4.91;91.81
43.0;5.02;96.95
44.0;5.14;102.2
45.0;5.29;107.61
46.0;5.42;113.14
47.0;5.6;118.86
48.0;5.8;124.78
49.0;5.94;130.83
50.0;6.21;137.15
51.0;6.43;143.69
52.0;6.79;150.6
53.0;6.99;157.71
54.0;7.33;165.15
55.0;7.61;172.88
56.0;7.92;180.92
57.0;8.04;189.07
58.0;8.3;197.49
59.0;8.5;206.1
60.0;8.83;215.05
61.0;8.98;224.15
62.0;9.24;233.51
63.0;9.39;243.01
64.0;9.78;252.9
65.0;9.94;262.96
66.0;10.23;273.31
67.0;10.41;283.83
68.0;10.7;294.65
69.0;10.85;305.61
70.0;11.21;316.94
71.0;11.38;328.43
72.0;11.82;340.36
73.0;11.99;352.47
74.0;12.28;364.87
75.0;12.52;377.5
76.0;12.8;390.42
77.0;13.03;403.57
78.0;13.41;417.09
79.0;13.61;430.82
80.0;14.0;444.94
81.0;14.31;459.37
82.0;14.65;474.13
83.0;14.81;489.06
84.0;15.16;504.33
85.0;15.41;519.86
86.0;15.86;535.84
87.0;16.09;552.05
88.0;16.52;568.69
89.0;16.7;585.51
90.0;17.26;602.89
91.0;17.43;620.44
92.0;17.83;638.39
93.0;18.1;656.6
94.0;18.48;675.2
95.0;18.66;693.98
96.0;19.1;713.19
97.0;19.3;732.6
98.0;19.83;752.55
99.0;20.03;772.7
100.0;20.42;793.23
101.0;20.6;813.95
102.0;20.94;835.01
103.0;21.22;856.34
104.0;21.54;878.0
105.0;21.75;899.86
106.0;22.05;922.03
107.0;22.29;944.44
108.0;22.62;967.18
109.0;22.77;990.07
110.0;23.09;1013.28
111.0;23.3;1036.69
112.0;23.56;1060.37
113.0;23.71;1084.2
114.0;23.96;1108.27
115.0;24.13;1132.52
116.0;24.31;1156.94
117.0;24.42;1181.47
