GRAND_ID: 4559
DAM_NAME: 30.097917
LONG: 30.097917
LAT: -22.727406
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.16
2.0;0.08;0.35
3.0;0.17;0.62
4.0;0.21;0.93
5.0;0.36;1.39
6.0;0.44;1.93
7.0;0.61;2.65
8.0;0.67;3.42
9.0;0.83;4.35
10.0;0.89;5.35
11.0;1.14;6.59
12.0;1.41;8.1
13.0;2.0;10.19
14.0;2.2;12.49
15.0;2.82;15.41
16.0;3.03;18.54
17.0;3.58;22.22
18.0;3.79;26.11
19.0;4.35;30.57
20.0;4.59;35.25
21.0;5.09;40.44
22.0;5.31;45.85
23.0;5.82;51.78
24.0;5.98;57.86
25.0;6.31;64.27
26.0;6.41;70.78
