GRAND_ID: 6752
DAM_NAME: 150.501174
LONG: 150.501174
LAT: -34.655658
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.02;0.26
3.0;0.04;0.42
4.0;0.05;0.58
5.0;0.07;0.75
6.0;0.07;0.94
7.0;0.09;1.14
8.0;0.1;1.35
9.0;0.12;1.58
10.0;0.13;1.81
11.0;0.15;2.07
12.0;0.15;2.33
13.0;0.17;2.61
14.0;0.18;2.89
15.0;0.2;3.2
16.0;0.21;3.52
17.0;0.23;3.86
18.0;0.23;4.2
19.0;0.26;4.57
20.0;0.27;4.95
21.0;0.31;5.37
22.0;0.32;5.8
23.0;0.35;6.25
24.0;0.36;6.72
25.0;0.38;7.21
26.0;0.39;7.72
27.0;0.42;8.25
28.0;0.43;8.79
29.0;0.46;9.36
30.0;0.47;9.95
31.0;0.5;10.56
32.0;0.51;11.18
33.0;0.54;11.82
34.0;0.55;12.48
35.0;0.59;13.18
36.0;0.61;13.9
37.0;0.67;14.68
38.0;0.69;15.48
39.0;0.73;16.32
40.0;0.76;17.2
41.0;0.82;18.13
42.0;0.86;19.1
43.0;0.93;20.14
44.0;0.96;21.21
45.0;1.02;22.34
46.0;1.06;23.52
47.0;1.14;24.76
48.0;1.17;26.04
49.0;1.25;27.4
50.0;1.3;28.81
51.0;1.39;30.3
52.0;1.44;31.85
53.0;1.55;33.52
54.0;1.61;35.24
55.0;1.78;37.13
56.0;1.88;39.11
57.0;2.05;41.27
58.0;2.13;43.51
59.0;2.3;45.91
60.0;2.36;48.38
61.0;2.5;50.99
62.0;2.55;53.65
63.0;2.65;56.41
64.0;2.7;59.22
65.0;2.79;62.12
66.0;2.83;65.06
67.0;2.93;68.1
68.0;2.99;71.2
69.0;3.09;74.4
70.0;3.13;77.65
71.0;3.26;81.01
72.0;3.3;84.42
73.0;3.39;87.92
74.0;3.42;91.45
75.0;3.51;95.07
76.0;3.54;98.72
77.0;3.62;102.46
78.0;3.66;106.22
79.0;3.75;110.09
80.0;3.78;113.98
81.0;3.85;117.94
82.0;3.88;121.93
83.0;3.92;125.96
84.0;3.94;130.01
85.0;3.97;134.09
86.0;4.0;138.2
87.0;4.03;142.34
88.0;4.05;146.5
89.0;4.1;150.71
90.0;4.12;154.94
91.0;4.16;159.21
92.0;4.17;163.49
93.0;4.22;167.82
94.0;4.24;172.18
95.0;4.28;176.57
96.0;4.3;180.97
97.0;4.33;185.41
98.0;4.33;189.85
99.0;4.38;194.34
100.0;4.39;198.84
101.0;4.43;203.38
102.0;4.44;207.93
103.0;4.48;212.52
104.0;4.49;217.12
105.0;4.52;221.75
106.0;4.54;226.4
107.0;4.56;231.07
108.0;4.57;235.75
109.0;4.61;240.47
110.0;4.61;245.19
111.0;4.64;249.94
112.0;4.64;254.69
113.0;4.66;259.46
114.0;4.66;264.23
115.0;4.68;269.02
116.0;4.69;273.82
117.0;4.7;278.63
118.0;4.7;283.44
119.0;4.71;288.25
120.0;4.71;293.08
121.0;4.72;297.91
122.0;4.73;302.75
123.0;4.74;307.6
124.0;4.75;312.46
125.0;4.76;317.33
126.0;4.77;322.2
