GRAND_ID: 7271
DAM_NAME: 105.686633
LONG: 105.686633
LAT: 29.552689
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.17;0.29
2.0;0.27;0.67
3.0;0.36;1.14
4.0;0.42;1.68
5.0;0.5;2.29
6.0;0.55;2.95
7.0;0.62;3.68
8.0;0.66;4.46
9.0;0.74;5.31
10.0;0.78;6.2
11.0;0.87;7.19
12.0;0.96;8.26
13.0;1.12;9.5
14.0;1.21;10.82
15.0;1.58;12.51
16.0;1.79;14.41
17.0;2.21;16.73
18.0;2.49;19.33
19.0;3.21;22.66
20.0;3.89;26.66
21.0;4.94;31.71
22.0;5.43;37.25
23.0;6.19;43.55
24.0;6.56;50.23
