GRAND_ID: 2396
DAM_NAME: -45.034364
LONG: -45.034364
LAT: -21.14375
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.18
2.0;0.12;0.43
3.0;0.15;0.72
4.0;0.22;1.09
5.0;0.26;1.49
6.0;0.33;1.96
7.0;0.37;2.46
8.0;0.44;3.04
9.0;0.47;3.65
10.0;0.54;4.33
11.0;0.58;5.05
12.0;0.68;5.86
13.0;0.71;6.71
14.0;0.82;7.66
15.0;0.9;8.7
16.0;1.12;9.96
17.0;1.23;11.33
18.0;1.5;12.97
19.0;1.59;14.7
20.0;1.84;16.68
21.0;2.08;18.9
22.0;3.04;22.08
23.0;3.42;25.64
24.0;4.72;30.49
25.0;5.45;36.08
26.0;7.12;43.34
27.0;7.91;51.38
28.0;9.64;61.17
29.0;10.3;71.6
30.0;11.83;83.57
31.0;12.32;96.04
32.0;13.57;109.75
33.0;13.99;123.88
