GRAND_ID: 2924
DAM_NAME: -5.739531
LONG: -5.739531
LAT: 36.377117
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.21
2.0;0.28;0.6
3.0;0.59;1.29
4.0;1.75;3.15
5.0;3.76;7.02
6.0;5.1;12.22
7.0;6.76;19.09
8.0;8.07;27.27
9.0;9.59;36.97
10.0;10.72;47.81
11.0;12.17;60.08
12.0;13.45;73.64
13.0;14.48;88.23
14.0;15.14;103.48
15.0;15.79;119.37
16.0;16.26;135.74
17.0;16.71;152.55
18.0;17.04;169.7
19.0;17.38;187.18
20.0;17.6;204.89
21.0;17.77;222.76
22.0;17.88;240.75
23.0;17.96;258.82
