GRAND_ID: 2414
DAM_NAME: -49.229344
LONG: -49.229344
LAT: -23.212197
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.33;3.9
2.0;5.19;11.65
3.0;7.52;21.73
4.0;17.46;41.76
5.0;21.48;65.81
6.0;30.94;99.32
7.0;36.8;138.68
8.0;59.23;200.48
9.0;67.36;270.4
10.0;92.96;365.93
11.0;105.75;474.24
12.0;129.13;605.94
13.0;139.32;747.83
14.0;165.23;915.63
15.0;176.52;1094.71
16.0;206.06;1303.34
17.0;217.92;1523.82
18.0;245.0;1771.38
19.0;256.01;2029.96
20.0;282.7;2315.23
21.0;292.2;2609.99
22.0;324.81;2937.37
23.0;338.62;3278.56
24.0;371.71;3652.83
25.0;385.01;4040.41
26.0;417.1;4460.07
27.0;428.94;4891.58
28.0;459.12;5353.27
29.0;470.48;5826.31
30.0;497.84;6326.72
31.0;508.48;6837.76
32.0;533.9;7374.23
33.0;543.02;7919.81
34.0;567.47;8489.84
35.0;575.83;9068.24
36.0;596.67;9667.48
37.0;604.05;10274.09
38.0;620.41;10897.07
39.0;626.3;11525.93
40.0;639.9;12168.4
41.0;644.51;12815.47
42.0;654.51;13472.55
43.0;658.48;14133.6
44.0;666.68;14802.85
45.0;669.96;15475.38
46.0;676.85;16154.79
47.0;678.88;16836.24
48.0;683.69;17522.49
49.0;685.31;18210.37
50.0;689.05;18901.98
