GRAND_ID: 2376
DAM_NAME: -49.096387
LONG: -49.096387
LAT: -18.407776
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.16
2.0;0.13;0.42
3.0;0.24;0.8
4.0;0.36;1.29
5.0;0.42;1.84
6.0;1.72;3.69
7.0;2.68;6.51
8.0;6.01;12.66
9.0;8.57;21.36
10.0;13.01;34.51
11.0;14.13;48.77
12.0;21.99;70.9
13.0;24.94;95.97
14.0;33.22;129.32
15.0;37.51;166.97
16.0;44.55;211.65
17.0;48.38;260.17
18.0;56.17;316.48
19.0;61.16;377.78
20.0;71.73;449.64
21.0;76.15;525.92
22.0;85.68;611.74
23.0;90.41;702.29
24.0;98.77;801.2
25.0;102.34;903.68
26.0;110.54;1014.35
27.0;114.08;1128.57
28.0;121.86;1250.56
29.0;126.11;1376.81
30.0;133.42;1510.36
31.0;137.09;1647.59
32.0;145.72;1793.45
33.0;150.06;1943.65
34.0;158.54;2102.32
35.0;162.76;2265.22
36.0;170.46;2435.82
37.0;173.61;2609.57
38.0;181.85;2791.56
39.0;185.75;2977.45
40.0;195.78;3173.37
41.0;201.18;3374.68
42.0;220.22;3595.04
43.0;228.37;3823.55
44.0;254.34;4078.03
45.0;266.52;4344.69
46.0;298.58;4643.41
47.0;315.98;4959.53
48.0;349.68;5309.35
49.0;362.46;5671.94
50.0;399.25;6071.33
51.0;409.75;6481.21
52.0;434.88;6916.22
53.0;450.03;7366.39
54.0;478.24;7844.76
55.0;491.18;8336.08
56.0;522.43;8858.64
57.0;534.11;9392.89
58.0;560.59;9953.61
59.0;574.7;10528.45
60.0;604.72;11133.31
61.0;617.08;11750.53
62.0;645.53;12396.19
63.0;654.59;13050.91
64.0;683.1;13734.15
65.0;695.47;14429.76
66.0;720.88;15150.77
67.0;731.73;15882.63
68.0;754.32;16637.09
69.0;763.63;17400.85
70.0;782.47;18183.46
71.0;791.03;18974.62
72.0;807.63;19782.39
73.0;813.23;20595.76
74.0;826.73;21422.62
75.0;830.66;22253.42
76.0;841.53;23095.09
77.0;844.74;23939.96
78.0;851.25;24791.34
79.0;853.9;25645.38
80.0;857.67;26503.19
81.0;859.28;27362.6
82.0;862.54;28225.28
83.0;863.45;29088.86
