GRAND_ID: 2728
DAM_NAME: -6.084095
LONG: -6.084095
LAT: 41.492598
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.17
2.0;0.11;0.4
3.0;0.14;0.67
4.0;0.22;1.02
5.0;0.24;1.39
6.0;0.28;1.8
7.0;0.31;2.23
8.0;0.36;2.72
9.0;0.38;3.22
10.0;0.43;3.78
11.0;0.45;4.36
12.0;0.5;4.98
13.0;0.51;5.62
14.0;0.55;6.3
15.0;0.57;7.0
16.0;0.61;7.74
17.0;0.65;8.51
18.0;0.84;9.48
19.0;0.92;10.52
20.0;1.21;11.86
21.0;1.29;13.27
22.0;1.52;14.92
23.0;1.61;16.66
24.0;1.81;18.6
25.0;1.89;20.61
26.0;2.02;22.76
27.0;2.08;24.97
28.0;2.18;27.28
