GRAND_ID: 193
DAM_NAME: -120.813047
LONG: -120.813047
LAT: 38.152175
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.14;0.25
2.0;0.31;0.68
3.0;0.48;1.28
4.0;0.67;2.07
5.0;0.92;3.1
6.0;1.28;4.5
7.0;1.56;6.18
8.0;1.99;8.3
9.0;2.39;10.8
10.0;3.01;13.92
11.0;3.51;17.55
12.0;4.21;21.88
13.0;4.81;26.8
14.0;5.52;32.44
15.0;5.96;38.52
16.0;6.55;45.19
17.0;6.92;52.23
18.0;7.43;59.78
19.0;7.76;67.66
20.0;8.22;76.0
21.0;8.59;84.71
22.0;9.25;94.08
23.0;9.67;103.86
24.0;10.3;114.27
25.0;10.75;125.14
26.0;11.31;136.58
27.0;11.72;148.42
28.0;12.26;160.8
29.0;12.61;173.53
30.0;13.16;186.8
31.0;13.54;200.46
32.0;14.01;214.59
33.0;14.35;229.06
34.0;14.8;243.99
35.0;15.16;259.26
