GRAND_ID: 4328
DAM_NAME: 19.284527
LONG: 19.284527
LAT: -33.947526
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.24
3.0;0.02;0.36
4.0;0.03;0.5
5.0;0.04;0.65
6.0;0.05;0.81
7.0;0.06;0.97
8.0;0.07;1.14
9.0;0.07;1.32
10.0;0.08;1.51
11.0;0.08;1.7
12.0;0.1;1.91
13.0;0.1;2.11
14.0;0.11;2.33
15.0;0.12;2.55
16.0;0.12;2.78
17.0;0.13;3.01
18.0;0.14;3.26
19.0;0.14;3.51
20.0;0.16;3.78
21.0;0.17;4.05
22.0;0.18;4.34
23.0;0.19;4.64
24.0;0.2;4.95
25.0;0.21;5.26
26.0;0.24;5.61
27.0;0.25;5.97
28.0;0.27;6.35
29.0;0.28;6.73
30.0;0.32;7.16
31.0;0.33;7.6
32.0;0.35;8.05
33.0;0.37;8.52
34.0;0.38;9.01
35.0;0.39;9.51
36.0;0.41;10.03
37.0;0.42;10.56
38.0;0.44;11.1
39.0;0.44;11.65
40.0;0.46;12.21
41.0;0.46;12.79
42.0;0.48;13.37
43.0;0.49;13.97
44.0;0.5;14.58
45.0;0.5;15.19
46.0;0.52;15.82
47.0;0.52;16.45
48.0;0.53;17.08
49.0;0.53;17.72
50.0;0.55;18.38
51.0;0.55;19.03
52.0;0.56;19.69
