GRAND_ID: 164
DAM_NAME: -121.311458
LONG: -121.311458
LAT: 39.324244
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.18
2.0;0.21;0.51
3.0;0.28;0.92
4.0;0.54;1.58
5.0;0.67;2.37
6.0;0.98;3.47
7.0;1.15;4.74
8.0;1.33;6.2
9.0;1.44;7.76
10.0;1.62;9.5
11.0;1.7;11.32
12.0;1.85;13.3
13.0;1.94;15.36
14.0;2.12;17.6
15.0;2.19;19.91
16.0;2.32;22.35
17.0;2.39;24.86
18.0;2.51;27.49
19.0;2.57;30.19
20.0;2.69;33.0
21.0;2.75;35.87
22.0;2.84;38.83
23.0;2.88;41.83
24.0;2.97;44.92
25.0;3.0;48.03
26.0;3.08;51.24
27.0;3.12;54.49
28.0;3.2;57.81
29.0;3.24;61.17
30.0;3.33;64.63
31.0;3.37;68.12
32.0;3.44;71.68
33.0;3.48;75.28
34.0;3.54;78.94
35.0;3.56;82.63
36.0;3.62;86.37
37.0;3.66;90.14
38.0;3.7;93.97
39.0;3.72;97.81
