GRAND_ID: 5948
DAM_NAME: 120.742022
LONG: 120.742022
LAT: 37.057095
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.16
2.0;0.1;0.38
3.0;0.18;0.67
4.0;0.25;1.03
5.0;0.35;1.48
6.0;0.45;2.04
7.0;0.59;2.74
8.0;0.69;3.55
9.0;0.82;4.48
10.0;0.92;5.52
11.0;1.14;6.77
12.0;1.65;8.52
13.0;2.38;11.01
14.0;2.86;13.98
15.0;3.39;17.48
16.0;3.78;21.38
17.0;4.14;25.63
18.0;4.43;30.17
19.0;4.75;35.03
20.0;5.02;40.17
21.0;5.31;45.58
22.0;5.52;51.22
23.0;5.75;57.08
24.0;5.88;63.07
25.0;5.99;69.17
26.0;6.08;75.37
