GRAND_ID: 2334
DAM_NAME: -68.518842
LONG: -68.518842
LAT: -34.835471
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.05;0.29
3.0;0.06;0.47
4.0;0.1;0.67
5.0;0.12;0.9
6.0;0.2;1.21
7.0;0.25;1.57
8.0;0.36;2.04
9.0;0.45;2.6
10.0;0.58;3.29
11.0;0.64;4.04
12.0;0.8;4.95
13.0;0.95;6.01
14.0;1.21;7.33
15.0;1.34;8.78
16.0;1.64;10.53
17.0;1.83;12.47
18.0;2.09;14.67
19.0;2.18;16.96
20.0;2.35;19.43
21.0;2.43;21.97
22.0;2.57;24.65
23.0;2.62;27.38
24.0;2.74;30.23
25.0;2.79;33.13
26.0;2.88;36.12
27.0;2.94;39.17
28.0;3.01;42.29
29.0;3.06;45.45
30.0;3.13;48.69
31.0;3.17;51.97
32.0;3.24;55.33
33.0;3.28;58.72
34.0;3.35;62.18
35.0;3.37;65.66
36.0;3.42;69.19
37.0;3.44;72.74
38.0;3.47;76.33
39.0;3.49;79.93
40.0;3.52;83.56
