GRAND_ID: 2364
DAM_NAME: -54.299844
LONG: -54.299844
LAT: -2.817134
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.28;0.45
2.0;0.61;1.23
3.0;1.05;2.44
4.0;1.93;4.54
5.0;3.97;8.68
6.0;5.51;14.36
7.0;7.65;22.18
8.0;10.05;32.39
9.0;12.28;44.84
10.0;14.19;59.2
11.0;18.01;77.38
12.0;22.5;100.05
13.0;29.64;129.85
14.0;34.71;164.73
15.0;41.37;206.27
16.0;47.37;253.81
17.0;52.98;306.96
18.0;58.15;365.28
19.0;62.7;428.14
20.0;67.24;495.56
21.0;72.15;567.87
22.0;76.26;644.3
23.0;81.16;725.63
24.0;85.69;811.49
25.0;89.93;901.58
26.0;94.35;996.11
27.0;98.38;1094.66
28.0;102.7;1197.53
29.0;107.54;1305.24
30.0;111.31;1416.72
31.0;115.07;1531.96
32.0;118.73;1650.86
33.0;121.51;1772.54
34.0;124.12;1896.83
35.0;127.13;2024.13
36.0;129.21;2153.5
37.0;130.97;2284.64
38.0;132.41;2417.22
