GRAND_ID: 4125
DAM_NAME: 29.984384
LONG: 29.984384
LAT: -23.938163
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.2
2.0;0.15;0.47
3.0;0.22;0.83
4.0;0.29;1.24
5.0;0.38;1.75
6.0;0.44;2.32
7.0;0.52;2.96
8.0;0.58;3.67
9.0;0.66;4.46
10.0;0.72;5.3
11.0;0.79;6.22
12.0;0.86;7.21
13.0;0.93;8.27
14.0;1.0;9.4
15.0;1.1;10.62
16.0;1.19;11.93
17.0;1.3;13.36
18.0;1.37;14.85
19.0;1.46;16.44
20.0;1.54;18.11
21.0;1.63;19.86
22.0;1.67;21.66
23.0;1.75;23.53
24.0;1.81;25.47
25.0;1.88;27.48
26.0;1.93;29.53
27.0;1.99;31.64
28.0;2.06;33.83
29.0;2.13;36.09
30.0;2.2;38.41
31.0;2.27;40.81
32.0;2.34;43.27
33.0;2.41;45.8
34.0;2.49;48.42
35.0;2.58;51.13
36.0;2.66;53.91
37.0;2.75;56.79
38.0;2.82;59.74
39.0;2.91;62.77
40.0;2.99;65.89
41.0;3.07;69.09
42.0;3.15;72.37
43.0;3.23;75.72
44.0;3.29;79.14
45.0;3.36;82.62
46.0;3.43;86.17
47.0;3.5;89.8
48.0;3.58;93.5
49.0;3.64;97.28
50.0;3.72;101.12
51.0;3.79;105.03
52.0;3.85;109.01
