GRAND_ID: 6006
DAM_NAME: 133.854844
LONG: 133.854844
LAT: 34.914137
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.04;0.27
3.0;0.06;0.43
4.0;0.07;0.6
5.0;0.09;0.8
6.0;0.12;1.01
7.0;0.15;1.27
8.0;0.18;1.55
9.0;0.21;1.87
10.0;0.25;2.22
11.0;0.31;2.63
12.0;0.36;3.09
13.0;0.44;3.63
14.0;0.53;4.26
15.0;0.66;5.02
16.0;0.75;5.87
17.0;0.88;6.85
18.0;0.96;7.91
19.0;1.06;9.07
20.0;1.14;10.31
21.0;1.23;11.64
22.0;1.31;13.05
23.0;1.4;14.56
24.0;1.47;16.12
25.0;1.57;17.79
26.0;1.65;19.54
27.0;1.74;21.38
28.0;1.82;23.3
29.0;1.9;25.31
30.0;1.96;27.37
31.0;2.04;29.52
32.0;2.12;31.74
33.0;2.18;34.02
34.0;2.24;36.37
35.0;2.31;38.78
36.0;2.35;41.24
