GRAND_ID: 3928
DAM_NAME: 22.634505
LONG: 22.634505
LAT: 43.271634
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.17
2.0;0.07;0.37
3.0;0.16;0.65
4.0;0.2;0.97
5.0;0.32;1.42
6.0;0.39;1.94
7.0;0.48;2.54
8.0;0.55;3.21
9.0;0.63;3.96
10.0;0.7;4.78
11.0;0.82;5.73
12.0;0.88;6.73
13.0;1.02;7.88
14.0;1.14;9.14
15.0;1.31;10.57
16.0;1.41;12.1
17.0;1.6;13.83
18.0;1.69;15.65
19.0;1.87;17.64
20.0;1.96;19.73
21.0;2.09;21.94
22.0;2.19;24.26
23.0;2.34;26.73
24.0;2.4;29.25
25.0;2.55;31.93
26.0;2.64;34.69
27.0;2.76;37.58
28.0;2.83;40.54
29.0;2.97;43.64
30.0;3.04;46.8
31.0;3.15;50.08
32.0;3.23;53.43
33.0;3.33;56.88
34.0;3.41;60.42
35.0;3.51;64.05
36.0;3.59;67.76
37.0;3.72;71.61
38.0;3.77;75.51
39.0;3.9;79.53
40.0;3.97;83.63
41.0;4.08;87.84
42.0;4.13;92.09
43.0;4.22;96.44
44.0;4.25;100.81
45.0;4.32;105.25
46.0;4.35;109.72
47.0;4.41;114.26
48.0;4.44;118.82
49.0;4.48;123.42
50.0;4.49;128.04
51.0;4.53;132.7
