GRAND_ID: 7002
DAM_NAME: 102.620386
LONG: 102.620386
LAT: 19.355319
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.06;0.32
3.0;0.1;0.53
4.0;0.13;0.78
5.0;0.17;1.06
6.0;0.22;1.4
7.0;0.26;1.77
8.0;0.3;2.19
9.0;0.35;2.65
10.0;0.41;3.18
11.0;0.46;3.75
12.0;0.5;4.37
13.0;0.56;5.04
14.0;0.59;5.75
15.0;0.63;6.49
16.0;0.72;7.33
17.0;0.78;8.23
18.0;0.87;9.21
19.0;0.96;10.29
20.0;1.06;11.46
21.0;1.16;12.74
22.0;1.26;14.11
23.0;1.36;15.59
24.0;1.48;17.19
25.0;1.58;18.88
26.0;1.78;20.78
27.0;1.94;22.84
28.0;2.15;25.11
29.0;2.29;27.52
30.0;2.54;30.17
31.0;2.75;33.04
32.0;2.96;36.12
33.0;3.12;39.35
34.0;3.34;42.81
35.0;3.51;46.43
36.0;3.75;50.29
37.0;3.91;54.32
38.0;4.11;58.54
39.0;4.31;62.97
40.0;4.53;67.62
41.0;4.74;72.47
42.0;4.97;77.56
43.0;5.17;82.85
44.0;5.43;88.39
45.0;5.64;94.14
46.0;5.93;100.19
47.0;6.14;106.45
48.0;6.36;112.93
49.0;6.56;119.6
50.0;6.75;126.47
51.0;6.91;133.5
52.0;7.12;140.74
53.0;7.24;148.1
54.0;7.42;155.63
55.0;7.52;163.26
56.0;7.63;171.01
57.0;7.72;178.84
