GRAND_ID: 4538
DAM_NAME: 30.223869
LONG: 30.223869
LAT: -19.019034
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.2
2.0;0.16;0.49
3.0;0.3;0.92
4.0;0.5;1.55
5.0;0.84;2.51
6.0;1.19;3.82
7.0;1.59;5.53
8.0;1.97;7.62
9.0;2.43;10.18
10.0;2.96;13.26
11.0;3.47;16.86
12.0;3.93;20.92
13.0;4.35;25.4
14.0;4.74;30.27
15.0;5.14;35.53
16.0;5.82;41.47
17.0;7.08;48.68
18.0;8.01;56.82
19.0;8.98;65.92
20.0;9.93;75.98
21.0;11.1;87.21
22.0;12.41;99.75
23.0;13.96;113.84
24.0;15.55;129.51
25.0;17.32;146.96
26.0;18.96;166.04
27.0;20.45;186.62
28.0;22.06;208.8
29.0;23.34;232.27
