GRAND_ID: 6816
DAM_NAME: 169.978125
LONG: 169.978125
LAT: -45.879504
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.23
2.0;0.18;0.58
3.0;0.23;0.97
4.0;0.34;1.48
5.0;0.41;2.05
6.0;0.51;2.73
7.0;0.57;3.47
8.0;0.69;4.33
9.0;0.75;5.24
10.0;0.86;6.27
11.0;0.91;7.35
12.0;1.04;8.56
13.0;1.09;9.82
14.0;1.21;11.19
15.0;1.27;12.63
16.0;1.46;14.26
17.0;1.61;16.03
18.0;1.82;18.03
19.0;1.94;20.14
20.0;2.19;22.5
21.0;2.34;25.01
22.0;2.77;27.95
23.0;2.96;31.08
24.0;3.41;34.65
25.0;3.6;38.42
26.0;4.16;42.75
27.0;4.41;47.33
28.0;5.08;52.58
29.0;5.41;58.15
30.0;6.1;64.42
31.0;6.42;71.01
32.0;7.36;78.53
33.0;7.79;86.49
34.0;8.46;95.12
35.0;8.83;104.12
36.0;9.45;113.74
37.0;9.73;123.64
38.0;10.3;134.11
39.0;10.61;144.89
40.0;11.09;156.15
41.0;11.33;167.64
42.0;11.84;179.65
43.0;12.08;191.9
44.0;12.58;204.65
45.0;12.85;217.66
46.0;13.33;231.16
47.0;13.6;244.92
48.0;14.13;259.22
49.0;14.42;273.81
50.0;14.95;288.92
51.0;15.22;304.31
52.0;15.67;320.14
53.0;15.86;336.17
54.0;16.29;352.63
55.0;16.48;369.27
56.0;16.84;386.28
57.0;17.02;403.47
58.0;17.36;420.99
59.0;17.53;438.69
60.0;17.79;456.64
61.0;17.92;474.73
62.0;18.22;493.12
