GRAND_ID: 4635
DAM_NAME: 45.093674
LONG: 45.093674
LAT: 39.652888
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.15;0.27
2.0;0.26;0.64
3.0;0.45;1.21
4.0;0.54;1.87
5.0;0.71;2.69
6.0;0.79;3.6
7.0;0.93;4.64
8.0;0.97;5.73
9.0;1.18;7.03
10.0;1.27;8.42
11.0;1.58;10.12
12.0;1.71;11.95
13.0;2.06;14.12
14.0;2.16;16.41
15.0;2.47;18.99
16.0;2.56;21.67
17.0;2.78;24.56
18.0;2.87;27.55
19.0;2.99;30.65
20.0;3.05;33.82
21.0;3.17;37.11
22.0;3.24;40.46
23.0;3.34;43.92
24.0;3.38;47.42
25.0;3.45;50.99
26.0;3.49;54.6
27.0;3.56;58.27
28.0;3.6;61.99
29.0;3.63;65.73
30.0;3.64;69.49
31.0;3.67;73.28
32.0;3.68;77.08
33.0;3.7;80.89
34.0;3.71;84.72
35.0;3.72;88.56
36.0;3.73;92.4
37.0;3.74;96.25
38.0;3.74;100.11
39.0;3.74;103.97
40.0;3.75;107.83
