GRAND_ID: 7278
DAM_NAME: 101.394665
LONG: 101.394665
LAT: 23.101014
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.06;0.28
3.0;0.08;0.47
4.0;0.13;0.7
5.0;0.16;0.96
6.0;0.2;1.26
7.0;0.22;1.59
8.0;0.25;1.95
9.0;0.26;2.31
10.0;0.33;2.75
11.0;0.34;3.19
12.0;0.44;3.73
13.0;0.44;4.28
14.0;0.55;4.94
15.0;0.58;5.63
16.0;0.72;6.45
17.0;0.72;7.28
18.0;0.85;8.24
19.0;0.94;9.28
20.0;1.11;10.49
21.0;1.31;11.9
22.0;1.53;13.54
23.0;1.58;15.22
24.0;1.97;17.29
25.0;2.01;19.41
26.0;2.38;21.89
27.0;2.42;24.42
28.0;2.89;27.41
29.0;2.98;30.5
30.0;3.58;34.18
31.0;3.79;38.08
32.0;4.07;42.25
33.0;4.27;46.63
34.0;4.84;51.57
35.0;4.95;56.62
36.0;5.45;62.18
37.0;5.66;67.94
38.0;6.17;74.21
39.0;6.43;80.74
40.0;7.03;87.88
41.0;7.1;95.08
42.0;7.55;102.74
43.0;7.81;110.66
44.0;8.32;119.08
45.0;8.39;127.58
46.0;8.81;136.49
47.0;8.98;145.57
48.0;9.35;155.03
49.0;9.53;164.66
50.0;9.85;174.62
51.0;9.99;184.71
52.0;10.3;195.11
53.0;10.47;205.68
54.0;10.79;216.58
55.0;10.91;227.59
56.0;11.17;238.86
57.0;11.3;250.27
58.0;11.53;261.9
59.0;11.68;273.69
60.0;11.9;285.7
61.0;12.0;297.8
62.0;12.18;310.08
63.0;12.24;322.42
64.0;12.45;334.98
65.0;12.55;347.64
