GRAND_ID: 6701
DAM_NAME: 151.310924
LONG: 151.310924
LAT: -24.070588
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.38;0.58
2.0;0.95;1.72
3.0;2.11;4.03
4.0;2.8;7.02
5.0;3.57;10.78
6.0;4.2;15.18
7.0;4.89;20.26
8.0;5.56;26.01
9.0;6.61;32.82
10.0;7.78;40.8
11.0;9.5;50.49
12.0;11.93;62.62
13.0;15.09;77.9
14.0;17.11;95.21
15.0;19.39;114.8
16.0;20.86;135.85
17.0;22.16;158.21
18.0;23.14;181.54
19.0;24.12;205.86
20.0;24.99;231.04
21.0;25.84;257.08
22.0;26.6;283.87
23.0;27.32;311.38
24.0;27.86;339.44
25.0;28.34;367.97
26.0;28.69;396.85
27.0;28.96;426.01
28.0;29.2;455.4
29.0;29.39;484.99
30.0;29.56;514.75
31.0;29.71;544.65
32.0;29.81;574.65
33.0;29.91;604.76
