GRAND_ID: 6346
DAM_NAME: 140.16875
LONG: 140.16875
LAT: 37.865261
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.04;0.29
3.0;0.07;0.48
4.0;0.09;0.69
5.0;0.14;0.94
6.0;0.17;1.23
7.0;0.23;1.58
8.0;0.26;1.95
9.0;0.32;2.38
10.0;0.35;2.85
11.0;0.43;3.39
12.0;0.51;4.02
13.0;0.63;4.77
14.0;0.68;5.56
15.0;0.75;6.43
16.0;0.79;7.34
17.0;0.85;8.3
18.0;0.88;9.29
19.0;0.92;10.33
20.0;0.96;11.4
21.0;1.01;12.53
22.0;1.04;13.69
23.0;1.08;14.88
24.0;1.1;16.1
25.0;1.14;17.35
26.0;1.16;18.62
27.0;1.19;19.93
28.0;1.22;21.26
29.0;1.25;22.63
30.0;1.27;24.02
31.0;1.3;25.43
32.0;1.31;26.86
