GRAND_ID: 4464
DAM_NAME: 38.558518
LONG: 38.558518
LAT: 35.855204
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.75;1.64
2.0;1.81;4.33
3.0;2.58;7.79
4.0;3.36;12.03
5.0;3.99;16.9
6.0;5.6;23.38
7.0;7.01;31.27
8.0;9.63;41.78
9.0;10.98;53.64
10.0;13.49;68.01
11.0;14.74;83.63
12.0;17.03;101.55
13.0;18.58;121.01
14.0;21.16;143.05
15.0;22.48;166.41
16.0;25.8;193.1
17.0;28.01;221.99
18.0;32.23;255.1
19.0;34.27;290.25
20.0;38.36;329.49
21.0;40.66;371.03
22.0;44.39;416.31
23.0;46.53;463.72
24.0;53.33;517.93
25.0;56.04;574.85
26.0;60.86;636.59
27.0;63.2;700.68
28.0;67.73;769.29
29.0;69.84;840.01
30.0;74.82;915.71
31.0;78.1;994.7
32.0;85.99;1081.57
33.0;89.35;1171.79
34.0;95.46;1268.14
35.0;98.29;1367.31
36.0;105.48;1473.68
37.0;110.22;1584.78
38.0;128.66;1714.33
39.0;146.76;1861.97
40.0;174.62;2037.47
41.0;189.92;2228.28
42.0;229.13;2458.29
43.0;246.53;2705.71
44.0;275.65;2982.24
45.0;289.37;3272.49
46.0;316.5;3589.88
47.0;330.47;3921.23
48.0;353.63;4275.74
49.0;366.89;4643.51
50.0;393.67;5038.07
51.0;411.78;5450.72
52.0;476.32;5927.92
53.0;504.71;6433.52
54.0;547.69;6982.09
55.0;568.58;7551.55
56.0;605.32;8157.75
57.0;621.47;8780.1
58.0;649.3;9430.28
59.0;661.74;10092.9
60.0;681.91;10775.69
61.0;691.54;11468.12
62.0;703.0;12171.99
63.0;707.74;12880.62
64.0;713.86;13595.36
65.0;717.28;14313.53
66.0;722.03;15036.44
67.0;723.97;15761.29
68.0;727.7;16489.87
69.0;729.22;17219.98
