GRAND_ID: 6592
DAM_NAME: 148.38929
LONG: 148.38929
LAT: -21.137068
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.21
2.0;0.17;0.55
3.0;0.22;0.93
4.0;0.36;1.46
5.0;0.43;2.05
6.0;0.69;2.91
7.0;0.82;3.89
8.0;1.24;5.3
9.0;1.45;6.91
10.0;1.79;8.86
11.0;1.94;10.96
12.0;2.37;13.49
13.0;2.54;16.2
14.0;2.9;19.26
15.0;3.1;22.53
16.0;3.71;26.4
17.0;3.9;30.46
18.0;4.4;35.03
19.0;4.58;39.77
20.0;4.99;44.93
21.0;5.14;50.23
22.0;5.56;55.96
23.0;5.7;61.82
24.0;6.11;68.09
25.0;6.25;74.51
26.0;6.62;81.29
27.0;6.76;88.22
28.0;7.03;95.41
29.0;7.13;102.71
30.0;7.38;110.25
31.0;7.45;117.87
