GRAND_ID: 4401
DAM_NAME: 41.064872
LONG: 41.064872
LAT: 40.187333
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.04;0.29
3.0;0.09;0.49
4.0;0.09;0.68
5.0;0.15;0.93
6.0;0.15;1.18
7.0;0.19;1.47
8.0;0.19;1.76
9.0;0.26;2.12
10.0;0.26;2.48
11.0;0.3;2.88
12.0;0.3;3.29
13.0;0.38;3.77
14.0;0.38;4.25
15.0;0.45;4.8
16.0;0.45;5.34
17.0;0.54;5.99
18.0;0.54;6.63
19.0;0.65;7.38
20.0;0.65;8.13
21.0;0.93;9.16
22.0;0.93;10.19
23.0;1.12;11.41
24.0;1.12;12.63
25.0;1.44;14.17
26.0;1.44;15.72
27.0;1.6;17.42
28.0;1.6;19.13
29.0;1.76;20.99
30.0;1.76;22.85
31.0;1.91;24.86
32.0;1.91;26.88
33.0;2.05;29.03
34.0;2.05;31.18
35.0;2.19;33.47
36.0;2.19;35.76
37.0;2.34;38.2
38.0;2.34;40.64
39.0;2.5;43.24
40.0;2.5;45.84
41.0;2.71;48.66
42.0;2.71;51.47
43.0;2.86;54.44
44.0;2.86;57.4
45.0;3.28;60.79
46.0;3.28;64.18
47.0;3.64;67.93
48.0;3.64;71.68
49.0;4.0;75.78
50.0;4.0;79.88
51.0;4.29;84.26
52.0;4.29;88.65
53.0;4.85;93.61
54.0;4.85;98.56
55.0;5.42;104.09
56.0;5.42;109.61
57.0;6.03;115.75
58.0;6.03;121.89
59.0;6.75;128.73
60.0;6.75;135.58
61.0;7.56;143.24
62.0;7.56;150.9
63.0;8.31;159.31
64.0;8.31;167.72
65.0;9.22;177.05
66.0;9.22;186.37
67.0;10.07;196.55
68.0;10.07;206.72
69.0;10.58;217.41
70.0;10.58;228.1
71.0;10.9;239.1
72.0;10.9;250.1
73.0;11.21;261.41
74.0;11.21;272.73
