GRAND_ID: 6470
DAM_NAME: 138.080653
LONG: 138.080653
LAT: 35.812977
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.04;0.27
3.0;0.09;0.46
4.0;0.11;0.68
5.0;0.15;0.94
6.0;0.19;1.22
7.0;0.23;1.56
8.0;0.27;1.93
9.0;0.33;2.37
10.0;0.36;2.83
11.0;0.42;3.36
12.0;0.46;3.92
13.0;0.59;4.62
14.0;0.65;5.38
15.0;0.85;6.33
16.0;0.95;7.38
17.0;1.13;8.61
18.0;1.21;9.92
19.0;1.32;11.35
20.0;1.38;12.83
21.0;1.45;14.39
22.0;1.48;15.97
23.0;1.53;17.6
24.0;1.55;19.26
25.0;1.6;20.97
26.0;1.62;22.69
27.0;1.64;24.44
28.0;1.65;26.19
