GRAND_ID: 6684
DAM_NAME: 145.535417
LONG: 145.535417
LAT: -41.735417
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.11;0.26
2.0;0.31;0.71
3.0;0.4;1.25
4.0;0.68;2.07
5.0;0.86;3.08
6.0;1.18;4.4
7.0;1.54;6.08
8.0;2.03;8.26
9.0;2.28;10.68
10.0;2.67;13.5
11.0;2.89;16.53
12.0;3.1;19.77
13.0;3.32;23.23
14.0;3.58;26.96
15.0;3.79;30.89
16.0;4.05;35.08
17.0;4.34;39.57
18.0;4.65;44.36
19.0;4.93;49.43
20.0;5.38;54.96
21.0;5.92;61.02
22.0;6.43;67.58
23.0;6.78;74.51
24.0;7.18;81.83
