GRAND_ID: 3320
DAM_NAME: 8.324282
LONG: 8.324282
LAT: 46.588156
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.26
3.0;0.06;0.44
4.0;0.07;0.62
5.0;0.1;0.84
6.0;0.11;1.07
7.0;0.14;1.32
8.0;0.15;1.59
9.0;0.17;1.88
10.0;0.19;2.18
11.0;0.22;2.52
12.0;0.23;2.87
13.0;0.25;3.24
14.0;0.26;3.61
15.0;0.28;4.01
16.0;0.3;4.43
17.0;0.31;4.85
18.0;0.32;5.29
19.0;0.34;5.75
20.0;0.35;6.21
21.0;0.36;6.69
22.0;0.37;7.17
23.0;0.39;7.68
24.0;0.4;8.19
25.0;0.42;8.72
26.0;0.43;9.26
27.0;0.45;9.83
28.0;0.45;10.39
29.0;0.46;10.97
30.0;0.46;11.55
31.0;0.47;12.13
32.0;0.48;12.73
33.0;0.48;13.33
34.0;0.49;13.93
35.0;0.5;14.55
36.0;0.5;15.17
37.0;0.5;15.79
38.0;0.51;16.42
39.0;0.51;17.05
40.0;0.52;17.68
41.0;0.52;18.32
42.0;0.52;18.96
43.0;0.53;19.6
44.0;0.53;20.24
45.0;0.53;20.89
46.0;0.53;21.54
