GRAND_ID: 6740
DAM_NAME: 151.451042
LONG: 151.451042
LAT: -32.331571
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.08;0.35
3.0;0.13;0.58
4.0;0.17;0.86
5.0;0.23;1.2
6.0;0.28;1.58
7.0;0.36;2.05
8.0;0.4;2.56
9.0;0.47;3.14
10.0;0.51;3.76
11.0;0.57;4.44
12.0;0.61;5.16
13.0;0.69;5.96
14.0;0.74;6.81
15.0;0.83;7.76
16.0;0.9;8.77
17.0;1.01;9.89
18.0;1.09;11.09
19.0;1.22;12.41
20.0;1.32;13.84
21.0;1.45;15.39
22.0;1.54;17.04
23.0;1.67;18.82
24.0;1.75;20.68
25.0;1.85;22.64
26.0;1.92;24.67
27.0;2.01;26.79
28.0;2.07;28.97
