GRAND_ID: 2368
DAM_NAME: -48.303687
LONG: -48.303687
LAT: -13.836896
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.42;0.78
2.0;1.12;2.25
3.0;1.52;4.14
4.0;2.37;6.86
5.0;2.83;10.06
6.0;3.63;14.05
7.0;3.94;18.35
8.0;4.7;23.41
9.0;5.01;28.78
10.0;6.08;35.22
11.0;6.85;42.43
12.0;8.5;51.29
13.0;9.4;61.04
14.0;12.47;73.88
15.0;13.7;87.94
16.0;16.21;104.51
17.0;18.31;123.18
18.0;24.06;147.6
19.0;27.76;175.73
20.0;34.01;210.1
21.0;36.33;246.79
22.0;44.21;291.36
23.0;46.12;337.84
24.0;50.5;388.7
25.0;53.84;442.91
26.0;58.37;501.63
27.0;61.57;563.56
28.0;66.85;630.76
29.0;69.43;700.55
30.0;75.88;776.79
31.0;77.77;854.93
32.0;84.39;939.68
33.0;87.44;1027.48
34.0;93.84;1121.68
35.0;97.42;1219.46
36.0;102.83;1322.66
37.0;105.41;1428.43
38.0;115.65;1544.44
39.0;120.19;1664.99
40.0;134.32;1799.67
41.0;140.58;1940.61
42.0;155.25;2096.22
43.0;160.84;2257.41
44.0;179.0;2436.78
45.0;185.89;2623.03
46.0;199.47;2822.86
47.0;205.81;3029.03
48.0;219.56;3248.96
49.0;228.14;3477.46
50.0;244.18;3722.0
51.0;251.77;3974.13
52.0;271.26;4245.75
53.0;278.68;4524.79
54.0;295.85;4821.0
55.0;305.01;5126.38
56.0;327.97;5454.71
57.0;336.89;5791.96
58.0;356.57;6148.89
59.0;367.15;6516.4
60.0;389.2;6905.96
61.0;397.17;7303.49
62.0;418.5;7722.35
63.0;431.01;8153.72
64.0;456.23;8610.31
65.0;467.57;9078.24
66.0;495.31;9573.91
67.0;509.32;10083.59
68.0;549.19;10633.14
69.0;571.11;11204.61
70.0;620.16;11825.13
71.0;648.37;12473.86
72.0;705.0;13179.22
73.0;730.44;13910.03
74.0;785.75;14696.13
75.0;811.53;15508.02
76.0;874.21;16382.59
77.0;892.69;17275.65
78.0;951.2;18227.2
79.0;981.92;19209.48
80.0;1041.08;20250.92
81.0;1071.75;21323.03
82.0;1136.52;22459.91
83.0;1164.88;23625.15
84.0;1220.4;24845.91
85.0;1248.28;26094.55
86.0;1305.45;27400.36
87.0;1330.98;28731.7
88.0;1380.21;30112.27
89.0;1404.31;31516.94
90.0;1452.83;32970.13
91.0;1474.76;34445.25
92.0;1516.96;35962.57
93.0;1535.1;37498.04
94.0;1574.51;39072.91
95.0;1592.8;40666.07
96.0;1624.8;42291.23
97.0;1638.4;43929.98
98.0;1665.35;45595.69
99.0;1677.02;47273.08
100.0;1697.42;48970.86
101.0;1706.38;50677.6
102.0;1723.97;52401.93
103.0;1731.81;54134.1
104.0;1744.25;55878.71
105.0;1749.17;57628.24
106.0;1759.43;59388.03
107.0;1763.86;61152.25
108.0;1771.35;62923.96
109.0;1774.78;64699.1
110.0;1781.03;66480.48
111.0;1782.72;68263.57
112.0;1789.33;70053.25
113.0;1791.65;71845.26
114.0;1795.66;73641.28
115.0;1797.21;75438.85
116.0;1801.57;77240.78
117.0;1803.7;79044.83
118.0;1806.91;80852.1
119.0;1808.37;82660.83
120.0;1811.12;84472.31
