GRAND_ID: 3770
DAM_NAME: 20.669792
LONG: 20.669792
LAT: 49.758891
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.12;0.26
2.0;0.18;0.58
3.0;0.29;1.01
4.0;0.37;1.53
5.0;0.53;2.2
6.0;0.6;2.95
7.0;0.73;3.82
8.0;0.85;4.81
9.0;1.1;6.05
10.0;1.34;7.54
11.0;1.94;9.62
12.0;2.35;12.11
13.0;3.2;15.44
14.0;3.62;19.2
15.0;4.3;23.64
16.0;4.66;28.44
17.0;5.54;34.12
18.0;6.18;40.44
19.0;7.58;48.17
20.0;8.79;57.09
21.0;10.8;68.04
22.0;11.67;79.85
23.0;12.7;92.69
24.0;13.04;105.87
25.0;13.59;119.6
26.0;13.82;133.57
27.0;14.15;147.86
28.0;14.31;162.31
29.0;14.57;177.01
30.0;14.68;191.84
31.0;14.86;206.84
32.0;14.94;221.92
33.0;15.08;237.14
34.0;15.13;252.41
35.0;15.23;267.79
36.0;15.3;283.22
