GRAND_ID: 2391
DAM_NAME: -51.300123
LONG: -51.300123
LAT: -20.66689
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.56;1.72
2.0;2.71;4.58
3.0;6.24;10.97
4.0;8.8;19.93
5.0;16.46;36.54
6.0;24.17;60.87
7.0;41.48;102.51
8.0;48.95;151.61
9.0;63.95;215.72
10.0;70.84;286.71
11.0;80.74;367.6
12.0;85.5;453.26
13.0;94.65;548.07
14.0;98.53;646.75
15.0;107.44;754.34
16.0;112.81;867.31
17.0;122.54;990.01
18.0;126.53;1116.7
19.0;135.57;1252.42
20.0;141.38;1393.96
21.0;153.9;1548.01
22.0;162.45;1710.62
23.0;182.53;1893.31
24.0;196.78;2090.24
25.0;231.93;2322.32
26.0;258.66;2581.13
27.0;311.63;2892.92
28.0;332.56;3225.64
29.0;371.65;3597.44
30.0;392.67;3990.27
31.0;443.84;4434.26
32.0;466.01;4900.42
33.0;510.47;5411.05
34.0;536.23;5947.43
35.0;585.6;6533.18
36.0;611.27;7144.61
37.0;662.78;7807.54
38.0;691.45;8499.15
39.0;741.68;9240.98
40.0;771.0;10012.14
41.0;823.87;10836.16
42.0;853.64;11689.95
43.0;906.04;12596.14
44.0;935.1;13531.4
45.0;988.38;14519.93
46.0;1015.6;15535.69
47.0;1056.46;16592.3
48.0;1074.81;17667.27
49.0;1099.4;18766.82
50.0;1112.55;19879.52
51.0;1130.74;21010.41
52.0;1139.04;22149.61
53.0;1148.83;23298.59
54.0;1153.6;24452.34
55.0;1163.28;25615.78
56.0;1166.43;26782.36
57.0;1172.29;27954.81
