GRAND_ID: 6915
DAM_NAME: -47.674284
LONG: -47.674284
LAT: -18.04477
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.14
2.0;0.05;0.33
3.0;0.06;0.54
4.0;0.18;0.86
5.0;0.28;1.28
6.0;0.58;2.0
7.0;0.66;2.81
8.0;0.89;3.84
9.0;0.98;4.96
10.0;1.15;6.26
11.0;1.24;7.64
12.0;1.48;9.26
13.0;1.57;10.98
14.0;1.83;12.94
15.0;2.25;15.34
16.0;3.4;18.88
17.0;3.99;23.01
18.0;5.3;28.46
19.0;5.68;34.28
20.0;6.95;41.37
21.0;7.77;49.28
22.0;9.64;59.06
23.0;10.13;69.34
24.0;12.01;81.49
25.0;12.62;94.25
26.0;14.29;108.68
27.0;15.01;123.84
28.0;17.28;141.26
29.0;18.28;159.68
30.0;21.84;181.66
31.0;23.06;204.86
32.0;26.18;231.19
33.0;27.57;258.9
34.0;32.04;291.08
35.0;34.62;325.85
36.0;42.74;368.72
37.0;46.66;415.53
38.0;59.14;474.81
39.0;65.86;540.82
40.0;80.91;621.87
41.0;85.16;707.17
42.0;94.82;802.13
43.0;97.97;900.24
44.0;108.11;1008.49
45.0;112.31;1120.94
46.0;123.11;1244.2
47.0;127.12;1371.46
48.0;137.02;1508.62
49.0;140.72;1649.49
50.0;150.81;1800.44
51.0;155.0;1955.58
52.0;163.95;2119.67
53.0;168.14;2287.95
54.0;179.18;2467.28
55.0;181.88;2649.3
56.0;191.5;2840.94
57.0;194.4;3035.49
58.0;203.6;3239.23
59.0;206.51;3445.88
60.0;214.54;3660.56
61.0;217.36;3878.07
62.0;225.06;4103.27
63.0;227.88;4331.3
64.0;234.57;4566.01
65.0;236.73;4802.88
66.0;242.07;5045.09
67.0;244.02;5289.26
