GRAND_ID: 6679
DAM_NAME: 146.26603
LONG: 146.26603
LAT: -41.350309
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.19
2.0;0.23;0.52
3.0;0.32;0.95
4.0;0.44;1.5
5.0;0.53;2.15
6.0;0.73;2.98
7.0;0.88;3.97
8.0;1.01;5.09
9.0;1.17;6.37
10.0;1.37;7.85
11.0;1.53;9.49
12.0;1.72;11.32
13.0;1.92;13.35
14.0;2.19;15.64
15.0;2.33;18.08
16.0;2.61;20.8
17.0;2.92;23.83
18.0;3.33;27.27
19.0;3.66;31.04
20.0;4.01;35.16
21.0;4.29;39.56
22.0;4.55;44.21
23.0;4.79;49.11
24.0;5.04;54.25
25.0;5.2;59.56
26.0;5.45;65.12
27.0;5.64;70.87
28.0;5.83;76.81
29.0;5.96;82.88
30.0;6.14;89.12
31.0;6.25;95.48
32.0;6.41;102.0
33.0;6.56;108.67
34.0;6.72;115.5
35.0;6.82;122.42
36.0;6.94;129.47
37.0;7.04;136.62
38.0;7.16;143.89
39.0;7.27;151.27
40.0;7.35;158.73
41.0;7.43;166.26
