GRAND_ID: 6643
DAM_NAME: 144.53013
LONG: 144.53013
LAT: -36.852451
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.31;0.6
2.0;0.94;1.83
3.0;1.41;3.53
4.0;2.11;5.93
5.0;2.65;8.88
6.0;3.88;13.05
7.0;5.16;18.51
8.0;7.1;25.9
9.0;8.81;35.0
10.0;11.02;46.31
11.0;12.19;58.79
12.0;13.56;72.65
13.0;14.65;87.59
14.0;15.96;103.84
15.0;16.87;121.0
16.0;17.91;139.21
17.0;18.6;158.1
18.0;19.41;177.8
19.0;19.95;198.04
20.0;20.46;218.79
21.0;20.77;239.85
22.0;21.04;261.18
23.0;21.19;282.67
