GRAND_ID: 4306
DAM_NAME: 19.031599
LONG: 19.031599
LAT: -33.340097
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.14;0.25
2.0;0.22;0.58
3.0;0.32;1.01
4.0;0.4;1.52
5.0;0.51;2.14
6.0;0.6;2.85
7.0;0.74;3.7
8.0;0.9;4.7
9.0;1.17;5.98
10.0;1.38;7.47
11.0;1.64;9.22
12.0;1.86;11.19
13.0;2.13;13.44
14.0;2.34;15.89
15.0;2.65;18.65
16.0;2.91;21.67
17.0;3.32;25.1
18.0;3.59;28.8
19.0;4.02;32.93
20.0;4.55;37.59
21.0;5.33;43.03
22.0;5.85;48.99
23.0;6.41;55.51
24.0;6.85;62.47
25.0;7.41;69.99
26.0;8.02;78.12
27.0;8.87;87.09
28.0;9.65;96.85
29.0;10.49;107.45
30.0;11.11;118.67
31.0;12.05;130.83
32.0;12.69;143.62
33.0;13.4;157.13
34.0;13.76;171.0
35.0;14.14;185.25
36.0;14.37;199.72
37.0;14.66;214.49
38.0;14.8;229.4
39.0;15.0;244.52
40.0;15.14;259.76
41.0;15.27;275.14
42.0;15.37;290.62
43.0;15.46;306.19
44.0;15.52;321.82
45.0;15.59;337.52
